S.no,Instagram name,Name,Subscribers,Audience country,Authentic engagement,Engagement average,Category_1,Category_2,Engagement Rate,High Engagement,Primary Category,Subscriber Tier,Subscribers_scaled,Authentic engagement_scaled,Engagement average_scaled
911,nadin_serovski,Nadin Serovski,9400000.0,russia,189300.0,259300.0,family,lifestyle,2.0138297872340427,0,family,Micro,0.01376904718193501,0.014905511811023621,0.01777226862890619
912,jasonderulo,Jason Derulo,10400000.0,united states,162100.0,232100.0,unknown,unknown,1.5586538461538462,0,unknown,Mid,0.015604920139526345,0.012763779527559055,0.015624753272592336
913,veradijkmans,Vera Dijkmans,5500000.0,united states,316900.0,445400.0,adult content,unknown,5.761818181818182,1,adult content,Micro,0.006609142647328804,0.02495275590551181,0.032465379210156485
914,nashgrier,Nash Grier,12600000.0,united states,106300.0,189900.0,lifestyle,modeling,0.8436507936507937,0,lifestyle,Mid,0.019643840646227283,0.00837007874015748,0.012292946359487755
915,fadiljaidi,Fadil Jaidi,7900000.0,indonesia,204200.0,306900.0,lifestyle,unknown,2.5848101265822785,1,lifestyle,Micro,0.011015237745548008,0.016078740157480315,0.02153042050245543
916,farhaddddddd,Farhad Majidi,3600000.0,iran,475400.0,786500.0,sports with a ball,unknown,13.205555555555556,1,sports with a ball,Micro,0.003120984027905269,0.037433070866141734,0.059396169211577636
917,landonorris,Lando Norris,5700000.0,italy,334300.0,421200.0,racing sports,cars & motorbikes,5.864912280701754,1,racing sports,Micro,0.006976317238847072,0.026322834645669292,0.030554722165200776
918,sabinahidalgo,Sabina Hidalgo,4800000.0,brazil,427100.0,512500.0,lifestyle,unknown,8.897916666666667,1,lifestyle,Micro,0.005324031577014871,0.03362992125984252,0.03776311010753367
919,sofia9__official,SOFIA ANSARI,9100000.0,india,193100.0,268800.0,lifestyle,cinema & actors/actresses,2.121978021978022,0,lifestyle,Micro,0.013218285294657609,0.01520472440944882,0.018522319948206984
920,canyaman,Can Yaman,10000000.0,italy,197900.0,246200.0,cinema & actors/actresses,modeling,1.9789999999999999,0,cinema & actors/actresses,Mid,0.01487057095648981,0.01558267716535433,0.016737987335975618
921,kashikakapoor09,Kashika Kapoor,9600000.0,indonesia,236100.0,254500.0,beauty,lifestyle,2.459375,1,beauty,Micro,0.014136221773453276,0.018590551181102363,0.017393295330733156
922,ykaaar,Damiano David/Måneskin,5200000.0,italy,336700.0,462000.0,cinema & actors/actresses,unknown,6.4750000000000005,1,cinema & actors/actresses,Micro,0.006058380760051404,0.02651181102362205,0.03377599519967155
923,jimena.jimenezr,Jimena,5900000.0,mexico,281500.0,406500.0,unknown,unknown,4.771186440677965,1,unknown,Micro,0.007343491830365339,0.02216535433070866,0.029394116439545863
924,gongyoo_official,공유 gongyoo official,3600000.0,indonesia,531800.0,668000.0,lifestyle,unknown,14.772222222222222,1,lifestyle,Micro,0.003120984027905269,0.0418740157480315,0.050040265912930884
925,lilpump,Lil Pump,15000000.0,united states,100600.0,157500.0,unknown,unknown,0.6706666666666666,0,unknown,Mid,0.024049935744446485,0.007921259842519686,0.009734876596819783
926,reynmen,reyn,7100000.0,turkey,264800.0,337400.0,cinema & actors/actresses,unknown,3.7295774647887323,1,cinema & actors/actresses,Micro,0.00954653937947494,0.020850393700787402,0.023938480001263245
927,soycintiacossio,Cintia Cossio,5700000.0,colombia,335300.0,418700.0,modeling,adult content,5.882456140350877,1,modeling,Micro,0.006976317238847072,0.026401574803149606,0.03035734023906899
928,pefabiodemelo,Fábio de Melo,25700000.0,brazil,61000.0,92200.0,lifestyle,unknown,0.23735408560311283,0,lifestyle,Mid,0.04369377639067377,0.004803149606299213,0.0045792606862574805
929,urassayas,Urassaya Sperbund,11900000.0,thailand,160100.0,194900.0,cinema & actors/actresses,modeling,1.345378151260504,0,cinema & actors/actresses,Mid,0.018358729575913346,0.012606299212598425,0.01268771021175133
930,ashleygraham,A S H L E Y  G R A H A M,19000000.0,united states,92700.0,122600.0,modeling,unknown,0.4878947368421053,0,modeling,Mid,0.031393427574811825,0.007299212598425197,0.006979424908020023
931,_chaechae_1,김채원 (CHAEWON),2800000.0,south korea,696800.0,838200.0,lifestyle,unknown,24.885714285714286,1,lifestyle,Micro,0.001652285661832201,0.05486614173228346,0.06347802744398301
932,maxverstappen1,Max Verstappen,9100000.0,united states,195900.0,257600.00000000003,racing sports,unknown,2.1527472527472526,0,racing sports,Micro,0.013218285294657609,0.0154251968503937,0.017638048919136576
933,antony00,Antony Santos,4000000.0,brazil,322400.0,595700.0,sports with a ball,unknown,8.06,1,sports with a ball,Micro,0.003855333210941803,0.025385826771653543,0.04433198060919958
934,gun_atthaphan,ATp,5600000.0,indonesia,349300.0,418100.0,lifestyle,unknown,6.2375,1,lifestyle,Micro,0.006792729943087938,0.027503937007874017,0.03030996857679736
935,sinavaliollah,Sina Valiollah,7300000.0,iran,256200.0,323200.0,shows,unknown,3.5095890410958903,1,shows,Micro,0.009913713970993207,0.020173228346456695,0.02281735066083469
936,moneybaggyo,Certified Speaker,8400000.0,united states,119000.0,283900.0,lifestyle,unknown,1.4166666666666665,0,lifestyle,Micro,0.011933174224343675,0.009370078740157481,0.019714506782042982
937,hannahelzahed,Hannah El-Zahed,18100000.0,egypt,103900.0,128500.0,cinema & actors/actresses,unknown,0.5740331491712708,0,cinema & actors/actresses,Mid,0.02974114191297962,0.008181102362204724,0.007445246253691042
938,hasnaink07,Hasnain khan,13100000.0,india,143300.0,179300.0,unknown,unknown,1.0938931297709924,0,unknown,Mid,0.020561777125022947,0.011283464566929134,0.011456046992688974
939,cobratate,Emory Andrew Tate III,4700000.0,romania,311000.0,506800.0,lifestyle,racing sports,6.617021276595744,1,lifestyle,Micro,0.005140444281255737,0.02448818897637795,0.0373130793159532
940,burnaboygram,Burna Boy,11400000.0,nigeria,110600.0,203100.0,unknown,unknown,0.9701754385964912,0,unknown,Mid,0.017440793097117678,0.008708661417322835,0.013335122929463594
941,eunbining0904,박은빈,2900000.0,south korea,690100.0,814700.0,unknown,unknown,23.79655172413793,1,unknown,Micro,0.0018358729575913347,0.054338582677165355,0.0616226373383442
942,fortnite,Fortnite,25700000.0,united states,76300.0,90200.0,computers & gadgets,unknown,0.29688715953307393,0,computers & gadgets,Mid,0.04369377639067377,0.006007874015748031,0.004421355145352051
943,armaanmalik,ARMAAN MALIK 🧿,13200000.0,india,151600.0,175600.0,unknown,unknown,1.1484848484848484,0,unknown,Mid,0.02074536442078208,0.011937007874015748,0.011163921742013928
944,julienco_,! Julian,6400000.0,germany,294100.0,362300.0,lifestyle,family,4.5953124999999995,1,lifestyle,Micro,0.008261428309161005,0.02315748031496063,0.025904403985535854
945,_hakkencoser_,Hakken 八犬,3700000.0,united states,511800.0,625400.0,photography,modeling,13.832432432432432,1,photography,Micro,0.003304571323664402,0.0402992125984252,0.046676877891645215
946,juliabarretto,Julia,11200000.0,philippines,159300.0,203700.0,cinema & actors/actresses,lifestyle,1.4223214285714285,0,cinema & actors/actresses,Mid,0.017073618505599412,0.012543307086614172,0.013382494591735223
947,bugatti,BUGATTI,16700000.0,united states,100800.0,136400.0,cars & motorbikes,luxury,0.6035928143712576,0,cars & motorbikes,Mid,0.027170919772351754,0.007937007874015748,0.008068973140267492
948,joerogan,Joe Rogan,15600000.0,united states,105500.0,147200.0,humor & fun & happiness,cinema & actors/actresses,0.6762820512820513,0,humor & fun & happiness,Mid,0.025151459519001284,0.008307086614173228,0.008921663061156816
949,mccabelinho,LITTLE HAIR,5400000.0,brazil,218900.0,431900.0,lifestyle,unknown,4.053703703703704,1,lifestyle,Micro,0.006425555351569671,0.017236220472440944,0.031399516809044827
950,strangehuman,nova,4300000.0,united states,0.0,540100.0,lifestyle,unknown,0.0,0,lifestyle,Micro,0.004406095098219203,0.0,0.03994220657202861
951,tontawan,ตู / t u 🌻(•ө•)ෆ⃛,3800000.0,thailand,459100.0,603800.0,beauty,lifestyle,12.08157894736842,1,beauty,Micro,0.003488158619423536,0.0361496062992126,0.04497149804986657
952,danielricciardo,Daniel Ricciardo,7300000.0,united states,238300.0,309400.0,racing sports,unknown,3.2643835616438355,1,racing sports,Micro,0.009913713970993207,0.018763779527559057,0.02172780242858722
953,ginaindelicada,Gina Indelicada,11300000.0,brazil,97300.0,199400.0,humor & fun & happiness,unknown,0.8610619469026548,0,humor & fun & happiness,Mid,0.017257205801358547,0.0076614173228346455,0.013042997678788549
954,tovinothomas,Tovino⚡️Thomas,7000000.0,india,179100.0,321700.0,cinema & actors/actresses,unknown,2.5585714285714283,1,cinema & actors/actresses,Micro,0.009362952083715808,0.01410236220472441,0.022698921505155616
955,timatiofficial,13,18500000.0,russia,91500.0,121400.0,fitness & gym,lifestyle,0.4945945945945946,0,fitness & gym,Mid,0.030475491096016157,0.007204724409448819,0.0068846815834767644
956,jayshetty,Jay Shetty,11600000.0,united states,152500.0,192600.0,literature & journalism,trainers & coaches,1.3146551724137931,0,literature & journalism,Mid,0.017807967688635948,0.012007874015748031,0.012506118839710086
957,camilacoelho,CAMILA COELHO,9900000.0,brazil,107000.0,228800.0,shows,unknown,1.0808080808080809,0,shows,Micro,0.014686983660730677,0.008425196850393701,0.015364209130098375
958,becaa_barreto,Rebeca 🌙,9900000.0,brazil,119800.0,228600.0,lifestyle,unknown,1.2101010101010101,0,lifestyle,Micro,0.014686983660730677,0.009433070866141733,0.015348418576007833
959,prideofgypsies,Jason Momoa,17100000.0,united states,101300.0,130000.0,cinema & actors/actresses,unknown,0.5923976608187135,0,cinema & actors/actresses,Mid,0.027905268955388286,0.007976377952755905,0.007563675409370115
960,raffinagita1717,Raffi Ahmad and Nagita Slavina,64000000.0,indonesia,23800.0,34800.0,shows,unknown,0.037187500000000005,0,shows,Mega,0.11400771066642189,0.001874015748031496,4.737166227162911e-05
961,artmodel.one,Юлечка💖Digital Art,7200000.0,india,241600.0,313500.0,unknown,unknown,3.355555555555555,1,unknown,Micro,0.009730126675234074,0.019023622047244095,0.02205150878744335
962,brycehall,Bryce Hall,7200000.0,united states,242100.0,311000.0,unknown,unknown,3.3625000000000003,1,unknown,Micro,0.009730126675234074,0.01906299212598425,0.021854126861311562
963,silambarasantrofficial,Silambarasan TR,10200000.0,india,169600.0,216600.0,shows,lifestyle,1.6627450980392158,0,shows,Mid,0.015237745548008079,0.013354330708661417,0.01440098533057525
964,bowerjamie,ᴊᴀᴍɪᴇ ᴄᴀᴍᴘʙᴇʟʟ ʙᴏᴡᴇʀ,5500000.0,italy,302600.0,403400.0,cinema & actors/actresses,unknown,5.501818181818182,1,cinema & actors/actresses,Micro,0.006609142647328804,0.023826771653543306,0.029149362851142446
965,jordialbaoficial,Jordi Alba,14600000.0,spain,103900.0,150200.0,sports with a ball,unknown,0.7116438356164384,0,sports with a ball,Mid,0.02331558656140995,0.008181102362204724,0.009158521372514961
966,violets.tv,Violet Summers,13800000.0,italy,118000.0,162200.0,adult content,unknown,0.8550724637681159,0,adult content,Mid,0.021846888195336884,0.009291338582677165,0.010105954617947544
967,nameisnani,Nani,5300000.0,india,387200.0,418000.0,humor & fun & happiness,cinema & actors/actresses,7.30566037735849,1,humor & fun & happiness,Micro,0.006241968055810538,0.030488188976377954,0.03030207329975209
968,tommyinnit,TommyInnit,3500000.0,france,567800.0,640400.0,shows,cinema & actors/actresses,16.22285714285714,1,shows,Micro,0.0029373967321461355,0.04470866141732283,0.04786116944843594
969,porsche,Porsche,26800000.0,united states,63500.0,81200.0,cars & motorbikes,unknown,0.2369402985074627,0,cars & motorbikes,Mid,0.045713236644024234,0.005,0.003710780211277614
970,lynaritaa,Lyna Perez,9000000.0,united states,186700.0,246700.0,lifestyle,unknown,2.0744444444444445,0,lifestyle,Micro,0.013034697998898476,0.014700787401574803,0.016777463721201976
971,tarasutaria,TARA💫,8100000.0,india,215700.0,271700.0,cinema & actors/actresses,unknown,2.662962962962963,1,cinema & actors/actresses,Micro,0.011382412337066276,0.016984251968503936,0.018751282982519858
972,thibautcourtois,Thibaut Courtois,11000000.0,spain,135200.0,196300.0,sports with a ball,unknown,1.229090909090909,0,sports with a ball,Mid,0.016706443914081145,0.010645669291338583,0.012798244090385132
973,rubyrose,Ruby Rose,20100000.0,united states,82000.0,108300.0,modeling,unknown,0.4079601990049751,0,modeling,Mid,0.03341288782816229,0.006456692913385827,0.005850400290546195
974,joesthetics,Jo Lindner,7600000.0,india,190000.0,289600.0,fitness & gym,unknown,2.5,1,fitness & gym,Micro,0.010464475858270608,0.014960629921259842,0.020164537573623458
976,kaka,Kaká,18800000.0,brazil,70200.0,114700.0,sports with a ball,unknown,0.37340425531914895,0,sports with a ball,Mid,0.031026252983293555,0.00552755905511811,0.0063556980214435725
977,therealjosephmorgan,Joseph Morgan,8000000.0,brazil,219800.0,275100.0,cinema & actors/actresses,lifestyle,2.7475,1,cinema & actors/actresses,Micro,0.01119882504130714,0.01730708661417323,0.019019722402059087
978,marioruiz,Mario Ruiz,6200000.0,mexico,224100.0,349700.0,lifestyle,unknown,3.614516129032258,1,lifestyle,Micro,0.007894253717642739,0.01764566929133858,0.02490959907783164
979,laurenjauregui,Lauren Jauregui,10800000.0,united states,135900.0,200700.0,unknown,unknown,1.2583333333333333,0,unknown,Mid,0.01633926932256288,0.010700787401574803,0.013145636280377078
980,tejasswiprakash,Tejasswi Prakash,6300000.0,india,304400.0,376700.0,fashion,beauty,4.8317460317460315,1,fashion,Micro,0.008077841013401872,0.023968503937007873,0.02704132388005495
981,shahinsamadpoor,Shahin Samad poor شاهین صمدپور,4700000.0,iran,360500.0,475900.0,literature & journalism,cinema & actors/actresses,7.670212765957447,1,literature & journalism,Micro,0.005140444281255737,0.028385826771653543,0.0348734387089643
982,michelle_lewin,Michelle Lewin,15100000.0,united states,101600.0,143400.0,fitness & gym,unknown,0.6728476821192053,0,fitness & gym,Mid,0.024233523040205616,0.008,0.008621642533436499
983,mb459,Mario Balotelli Barwuah 🇮🇹🇬🇭⚽️,10500000.0,turkey,140700.0,206000.0,sports with a ball,unknown,1.34,0,sports with a ball,Mid,0.015788507435285478,0.011078740157480315,0.013564085963776468
984,bighit_exhibition,2022 BTS EXHIBITION : Proof,5600000.0,indonesia,310300.0,384600.0,unknown,unknown,5.541071428571429,1,unknown,Micro,0.006792729943087938,0.024433070866141732,0.0276650507666314
985,mario_houses,Mario Casas,7000000.0,spain,210100.0,311000.0,modeling,cinema & actors/actresses,3.001428571428572,1,modeling,Micro,0.009362952083715808,0.016543307086614174,0.021854126861311562
986,valeyellow46,Valentino Rossi,14100000.0,indonesia,115600.0,151000.0,racing sports,unknown,0.8198581560283688,0,racing sports,Mid,0.02239765008261428,0.00910236220472441,0.009221683588877134
987,jeremyrenner,Jeremy Renner,17900000.0,united states,99800.0,119300.0,shows,cinema & actors/actresses,0.5575418994413408,0,shows,Mid,0.029373967321461355,0.007858267716535434,0.006718880765526063
988,leeyoum262,이유미,7500000.0,south korea,235500.0,288500.0,lifestyle,unknown,3.1399999999999997,1,lifestyle,Micro,0.010280888562511473,0.018543307086614173,0.020077689526125472
990,lalioficial,LALI❤️‍🔥,11000000.0,argentina,136000.0,194600.0,unknown,unknown,1.2363636363636363,0,unknown,Mid,0.016706443914081145,0.010708661417322834,0.012664024380615516
991,naisaalifiayuriza,Naisa Alifia Yuriza,9900000.0,indonesia,194900.0,218300.0,lifestyle,unknown,1.9686868686868686,0,lifestyle,Micro,0.014686983660730677,0.015346456692913386,0.014535205040344865
992,francety,Francia James,11400000.0,india,144800.0,190000.0,adult content,unknown,1.2701754385964912,0,adult content,Mid,0.017440793097117678,0.011401574803149607,0.012300841636533026
993,aidanrgallagher,Aidan R Gallagher,7700000.0,mexico,233200.0,280600.0,unknown,unknown,3.028571428571429,1,unknown,Micro,0.010648063154029741,0.01836220472440945,0.019453962639549023
994,leosantana,O GIGANTE,17900000.0,brazil,63700.0,119500.0,unknown,unknown,0.3558659217877095,0,unknown,Mid,0.029373967321461355,0.005015748031496063,0.006734671319616605
996,jadethirlwall,jade amelia thirlwall,9400000.0,united states,174200.0,228100.0,unknown,unknown,1.853191489361702,0,unknown,Micro,0.01376904718193501,0.013716535433070866,0.015308942190781475
997,ninja,User Not Found,12900000.0,united states,127800.0,163900.0,computers & gadgets,machinery & technologies,0.9906976744186046,0,computers & gadgets,Mid,0.02019460253350468,0.010062992125984252,0.01024017432771716
998,myriamfares,Myriam Fares,20600000.0,iraq,75800.0,102400.0,unknown,unknown,0.3679611650485437,0,unknown,Mid,0.03433082430695796,0.005968503937007874,0.005384578944875176
999,optimushwang,황민현,4200000.0,south korea,426000.0,508000.0,lifestyle,unknown,10.142857142857142,1,lifestyle,Micro,0.00422250780246007,0.033543307086614176,0.037407822640496455
1000,syifahadjureal,Syifa Hadju,15500000.0,indonesia,110200.0,136100.0,modeling,unknown,0.710967741935484,0,modeling,Mid,0.024967872223242153,0.00867716535433071,0.008045287309131677
